Ref,Status,Location,Name,Created,Type,Status Changed,Open Actions,Total Actions,Association,OverDue,Images,Comments,Documents,Project,Report Forms Status,Report Forms Group
F84104.300,Closed JPC Sign Off,Ground Floor Plan>Block 3>ITP 01 Structural>QC & BC(A)R,1328 QM-CL-CS-116 Concrete Cube Record,19/09/2019,Quality 01 Structural,15/11/2019,0,0,child,FALSE,TRUE,FALSE,FALSE,1328,Closed,Quality
F84104.308,Closed JPC Sign Off,Ground Floor Plan>Block 3>ITP 01 Structural>QC & BC(A)R,1328 QM-CL-CS-116 Concrete Cube Record,20/09/2019,Quality 01 Structural,15/11/2019,0,0,child,FALSE,TRUE,FALSE,FALSE,1328,Closed,Quality
F84104.54,Closed JPC Sign Off,Basement Plan>Block 4>ITP 01 Structural>QC & BC(A)R,1328 QM-CL-CS-116 Concrete Cube Record,15/07/2019,Quality 01 Structural,12/08/2019,0,0,child,FALSE,TRUE,FALSE,FALSE,1328,Closed,Quality
F84104.55,Closed JPC Sign Off,Basement Plan>Block 4>ITP 01 Structural>QC & BC(A)R,1328 QM-CL-CS-116 Concrete Cube Record,15/07/2019,Quality 01 Structural,15/08/2019,0,0,child,FALSE,TRUE,FALSE,FALSE,1328,Closed,Quality
F76201.124,Closed JPC Reviewed,03 Material Deliveries>Site Management>JPC Project Management,QM-FRM-CS-104 Material Movement Record,08/05/2019,Quality 01 Structural,24/07/2019,0,0,,FALSE,TRUE,FALSE,FALSE,1328,Closed,Quality
F76201.123,Closed JPC Reviewed,03 Material Deliveries>Site Management>JPC Project Management,QM-FRM-CS-104 Material Movement Record,08/05/2019,Quality 01 Structural,24/07/2019,0,0,,FALSE,TRUE,FALSE,FALSE,1328,Closed,Quality
F76201.120,Closed JPC Reviewed,03 Material Deliveries>Site Management>JPC Project Management,QM-FRM-CS-104 Material Movement Record,08/05/2019,Quality 01 Structural,24/07/2019,0,0,,FALSE,FALSE,FALSE,FALSE,1328,Closed,Quality
F76201.119,Closed JPC Reviewed,03 Material Deliveries>Site Management>JPC Project Management,QM-FRM-CS-104 Material Movement Record,08/05/2019,Quality 01 Structural,24/07/2019,0,0,,FALSE,FALSE,FALSE,FALSE,1328,Closed,Quality
F76201.116,Closed JPC Reviewed,03 Material Deliveries>Site Management>JPC Project Management,QM-FRM-CS-104 Material Movement Record,08/05/2019,Quality 01 Structural,24/07/2019,0,0,,FALSE,FALSE,FALSE,FALSE,1328,Closed,Quality
F76201.111,Closed JPC Reviewed,03 Material Deliveries>Site Management>JPC Project Management,QM-FRM-CS-104 Material Movement Record,08/05/2019,Quality 01 Structural,24/07/2019,0,0,,FALSE,TRUE,FALSE,FALSE,1328,Closed,Quality
F76201.110,Completed and signed off,EHS Management>JPC Project Management,EHS Managment Inspection - Daily,08/05/2019,Safety Forms,10/05/2019,0,0,,FALSE,TRUE,TRUE,FALSE,1328,Closed,Safety
F76201.109,Closed JPC Reviewed,03 Material Deliveries>Site Management>JPC Project Management,QM-FRM-CS-104 Material Movement Record,08/05/2019,Quality 01 Structural,24/07/2019,0,0,,FALSE,FALSE,FALSE,FALSE,1328,Closed,Quality
F1.199599,In Process / Manufactor,ITP 02 Architectural & M&E Services>QC & BC(A)R,QM-FRM-QC-002 Off Site Inspection,07/05/2019,Quality 00 General,07/05/2019,0,0,,FALSE,FALSE,TRUE,FALSE,1328,Open,Quality
F76201.104,Closed,1328 - Townsend St,EHS Inspection.,03/05/2019,Safety Forms,08/05/2019,0,0,,FALSE,TRUE,TRUE,FALSE,1328,Closed,Safety
F76201.103,Completed and signed off,01 Inspections>EHS Management>JPC Project Management,EHS Managment Inspection - Daily,03/05/2019,Safety Forms,08/05/2019,0,0,,FALSE,TRUE,FALSE,FALSE,1328,Closed,Safety
F74906.17,Completed and signed off,1328 - Townsend St,EHS Managment Inspection - Daily,03/05/2019,Safety Forms,08/05/2019,0,0,,FALSE,TRUE,TRUE,FALSE,1328,Closed,Safety
F76201.101,Closed JPC Sign Off,Piling>Block 1>ITP 01 Structural>QC & BC(A)R,QM-CL-CS-105 Piling Inspection,02/05/2019,Quality 01 Structural,01/04/2020,0,0,,FALSE,TRUE,TRUE,TRUE,1328,Closed,Quality
F76201.100,Closed JPC Reviewed,03 Material Deliveries>Site Management>JPC Project Management,QM-FRM-CS-104 Material Movement Record,02/05/2019,Quality 01 Structural,24/07/2019,0,0,,FALSE,TRUE,FALSE,FALSE,1328,Closed,Quality
F76201.99,Closed JPC Sign Off,Piling>Block 2>ITP 01 Structural>QC & BC(A)R,QM-CL-CS-105 Piling Inspection,01/05/2019,Quality 01 Structural,01/04/2020,0,0,,FALSE,TRUE,FALSE,TRUE,1328,Closed,Quality
F74906.16,Closed JPC Reviewed,1328 - Townsend St,SM-FRM-001 Site Diary,01/05/2019,Site Management,24/07/2019,0,0,,FALSE,TRUE,FALSE,FALSE,1328,Closed,Site Management
F76201.98,Closed JPC Sign Off,Piling>Block 3>ITP 01 Structural>QC & BC(A)R,QM-CL-CS-105 Piling Inspection,30/04/2019,Quality 01 Structural,01/04/2020,0,0,,FALSE,TRUE,FALSE,TRUE,1328,Closed,Quality
F76201.97,Completed and signed off,1328 - Townsend St,EHS Managment Inspection - Daily,30/04/2019,Safety Forms,08/05/2019,0,0,,FALSE,TRUE,TRUE,FALSE,1328,Closed,Safety
F76201.96,Completed and signed off,01 Inspections>EHS Management>JPC Project Management,EHS Managment Inspection - Daily,30/04/2019,Safety Forms,08/05/2019,0,0,,FALSE,TRUE,TRUE,FALSE,1328,Closed,Safety
F1.196549,Permit to Unload / Dismantle (Closed),1328 - Townsend St,CM-EHS-FRM-003 Temporary Works / Permit to Load,29/04/2019,Safety Forms,29/04/2019,0,0,,FALSE,FALSE,FALSE,FALSE,1328,Closed,Safety
F76201.95,Closed JPC Sign Off,Piling>Block 2>ITP 01 Structural>QC & BC(A)R,QM-CL-CS-105 Piling Inspection,29/04/2019,Quality 01 Structural,01/04/2020,0,0,,FALSE,TRUE,FALSE,TRUE,1328,Closed,Quality
F76201.94,Closed JPC Sign Off,Piling>Block 3>ITP 01 Structural>QC & BC(A)R,QM-CL-CS-105 Piling Inspection,26/04/2019,Quality 01 Structural,01/04/2020,0,0,,FALSE,TRUE,FALSE,TRUE,1328,Closed,Quality
F76201.93,Closed JPC Sign Off,Piling>Block 3>ITP 01 Structural>QC & BC(A)R,QM-CL-CS-105 Piling Inspection,25/04/2019,Quality 01 Structural,01/04/2020,0,0,,FALSE,TRUE,FALSE,TRUE,1328,Closed,Quality
F76201.92,Completed and signed off,01 Inspections>EHS Management>JPC Project Management,EHS Managment Inspection - Daily,25/04/2019,Safety Forms,08/05/2019,0,0,,FALSE,TRUE,FALSE,FALSE,1328,Closed,Safety
F76201.89,Closed,1328 - Townsend St,EHS Inspection.,25/04/2019,Safety Forms,08/05/2019,0,0,,FALSE,TRUE,TRUE,FALSE,1328,Closed,Safety
F76201.88,Closed JPC Sign Off,Piling>Block 3>ITP 01 Structural>QC & BC(A)R,QM-CL-CS-105 Piling Inspection,25/04/2019,Quality 01 Structural,01/04/2020,0,0,,FALSE,TRUE,FALSE,TRUE,1328,Closed,Quality
F76201.87,Completed and signed off,01 Inspections>EHS Management>JPC Project Management,EHS Managment Inspection - Daily,25/04/2019,Safety Forms,08/05/2019,0,0,,FALSE,TRUE,FALSE,FALSE,1328,Closed,Safety
F76201.86,Closed JPC Sign Off,Piling>Block 3>ITP 01 Structural>QC & BC(A)R,QM-CL-CS-105 Piling Inspection,23/04/2019,Quality 01 Structural,01/04/2020,0,0,,FALSE,FALSE,FALSE,FALSE,1328,Closed,Quality
F76201.85,Completed and signed off,1328 - Townsend St,EHS Managment Inspection - Daily,23/04/2019,Safety Forms,08/05/2019,0,0,,FALSE,TRUE,TRUE,FALSE,1328,Closed,Safety
F76201.84,Closed,1328 - Townsend St,EHS Inspection.,19/04/2019,Safety Forms,08/05/2019,0,0,,FALSE,TRUE,TRUE,FALSE,1328,Closed,Safety
F76201.83,Closed JPC Sign Off,Piling>Block 3>ITP 01 Structural>QC & BC(A)R,QM-CL-CS-105 Piling Inspection,18/04/2019,Quality 01 Structural,01/04/2020,0,0,,FALSE,TRUE,FALSE,TRUE,1328,Closed,Quality
F76201.79,Closed JPC Sign Off,Piling>Block 4>ITP 01 Structural>QC & BC(A)R,QM-CL-CS-105 Piling Inspection,18/04/2019,Quality 01 Structural,01/04/2020,0,0,,FALSE,TRUE,FALSE,TRUE,1328,Closed,Quality
F76201.78,Completed and signed off,1328 - Townsend St,EHS Managment Inspection - Daily,18/04/2019,Safety Forms,16/05/2019,0,0,,FALSE,TRUE,FALSE,FALSE,1328,Closed,Safety
F76201.76,Closed JPC Sign Off,Piling>Block 4>ITP 01 Structural>QC & BC(A)R,QM-CL-CS-105 Piling Inspection,16/04/2019,Quality 01 Structural,01/04/2020,0,0,,FALSE,TRUE,FALSE,TRUE,1328,Closed,Quality
F76201.75,Completed and signed off,01 Inspections>EHS Management>JPC Project Management,EHS Managment Inspection - Daily,16/04/2019,Safety Forms,16/05/2019,0,0,,FALSE,TRUE,FALSE,FALSE,1328,Closed,Safety
F76201.70,Completed and signed off,01 Inspections>EHS Management>JPC Project Management,EHS Managment Inspection - Daily,16/04/2019,Safety Forms,16/05/2019,0,0,,FALSE,TRUE,FALSE,FALSE,1328,Closed,Safety
F76201.69,Closed JPC Sign Off,Piling>Block 4>ITP 01 Structural>QC & BC(A)R,QM-CL-CS-105 Piling Inspection,15/04/2019,Quality 01 Structural,01/04/2020,0,0,,FALSE,TRUE,FALSE,TRUE,1328,Closed,Quality
F76201.68,Completed and signed off,01 Inspections>EHS Management>JPC Project Management,EHS Managment Inspection - Daily,15/04/2019,Safety Forms,16/05/2019,0,0,,FALSE,TRUE,FALSE,FALSE,1328,Closed,Safety
F76201.67,Completed and signed off,01 Inspections>EHS Management>JPC Project Management,EHS Managment Inspection - Daily,15/04/2019,Safety Forms,16/05/2019,0,0,,FALSE,FALSE,FALSE,FALSE,1328,Closed,Safety
F76201.66,Completed and signed off,01 Inspections>EHS Management>JPC Project Management,EHS Managment Inspection - Daily,15/04/2019,Safety Forms,22/07/2019,0,0,,FALSE,FALSE,FALSE,FALSE,1328,Closed,Safety
F76201.65,Closed JPC Sign Off,Piling>Block 3>ITP 01 Structural>QC & BC(A)R,QM-CL-CS-105 Piling Inspection,12/04/2019,Quality 01 Structural,01/04/2020,0,0,,FALSE,TRUE,FALSE,TRUE,1328,Closed,Quality
F76201.63,Closed,1328 - Townsend St,EHS Inspection.,12/04/2019,Safety Forms,22/07/2019,0,0,,FALSE,TRUE,TRUE,FALSE,1328,Closed,Safety
F76201.62,Closed JPC Sign Off,Piling>Block 3>ITP 01 Structural>QC & BC(A)R,QM-CL-CS-105 Piling Inspection,12/04/2019,Quality 01 Structural,01/04/2020,0,0,,FALSE,TRUE,FALSE,TRUE,1328,Closed,Quality
F76201.61,Closed JPC Sign Off,Piling>Block 3>ITP 01 Structural>QC & BC(A)R,QM-CL-CS-105 Piling Inspection,10/04/2019,Quality 01 Structural,01/04/2020,0,0,,FALSE,TRUE,FALSE,TRUE,1328,Closed,Quality
F76201.58,Completed and signed off,1328 - Townsend St,EHS Managment Inspection - Daily,10/04/2019,Safety Forms,22/07/2019,0,0,,FALSE,TRUE,TRUE,FALSE,1328,Closed,Safety
F76201.56,Closed JPC Sign Off,Piling>Block 3>ITP 01 Structural>QC & BC(A)R,QM-CL-CS-105 Piling Inspection,09/04/2019,Quality 01 Structural,01/04/2020,0,0,,FALSE,TRUE,FALSE,TRUE,1328,Closed,Quality
F76201.55,Completed and signed off,1328 - Townsend St,EHS Managment Inspection - Daily,09/04/2019,Safety Forms,22/07/2019,0,0,,FALSE,TRUE,TRUE,FALSE,1328,Closed,Safety
F76201.53,Closed JPC Sign Off,Piling>Block 3>ITP 01 Structural>QC & BC(A)R,QM-CL-CS-105 Piling Inspection,08/04/2019,Quality 01 Structural,01/04/2020,0,0,,FALSE,TRUE,FALSE,TRUE,1328,Closed,Quality
F76201.52,Completed and signed off,1328 - Townsend St,EHS Managment Inspection - Daily,08/04/2019,Safety Forms,22/07/2019,0,0,,FALSE,TRUE,FALSE,FALSE,1328,Closed,Safety
F74906.15,Closed JPC Reviewed,JPC Project Management,SM-FRM-001 Site Diary,05/04/2019,Site Management,31/07/2019,0,0,,FALSE,FALSE,FALSE,FALSE,1328,Closed,Site Management
F74906.13,Closed JPC Reviewed,JPC Project Management,SM-FRM-001 Site Diary,05/04/2019,Site Management,24/07/2019,0,0,,FALSE,FALSE,FALSE,FALSE,1328,Closed,Site Management
F74906.12,Closed JPC Reviewed,JPC Project Management,SM-FRM-001 Site Diary,05/04/2019,Site Management,31/07/2019,0,0,,FALSE,FALSE,FALSE,FALSE,1328,Closed,Site Management
F76201.48,Closed JPC Sign Off,Piling>Block 3>ITP 01 Structural>QC & BC(A)R,QM-CL-CS-105 Piling Inspection,05/04/2019,Quality 01 Structural,01/04/2020,0,0,,FALSE,TRUE,FALSE,TRUE,1328,Closed,Quality
F76201.46,Closed,01 Inspections>EHS Management>JPC Project Management,EHS Inspection.,05/04/2019,Safety Forms,22/07/2019,0,0,,FALSE,TRUE,TRUE,FALSE,1328,Closed,Safety
F76201.45,Closed JPC Sign Off,Piling>Block 3>ITP 01 Structural>QC & BC(A)R,QM-CL-CS-105 Piling Inspection,04/04/2019,Quality 01 Structural,01/04/2020,0,0,,FALSE,TRUE,FALSE,TRUE,1328,Closed,Quality
F74906.11,Closed JPC Reviewed,01 Daily Site Diary>Site Management>JPC Project Management,SM-FRM-001 Site Diary,04/04/2019,Site Management,24/07/2019,0,0,,FALSE,FALSE,FALSE,FALSE,1328,Closed,Site Management
F74906.10,Closed JPC Reviewed,01 Daily Site Diary>Site Management>JPC Project Management,SM-FRM-001 Site Diary,04/04/2019,Site Management,24/07/2019,0,0,,FALSE,FALSE,FALSE,FALSE,1328,Closed,Site Management
F76201.44,Closed JPC Sign Off,Piling>Block 3>ITP 01 Structural>QC & BC(A)R,QM-CL-CS-105 Piling Inspection,03/04/2019,Quality 01 Structural,01/04/2020,0,0,,FALSE,TRUE,TRUE,TRUE,1328,Closed,Quality
F76201.43,Completed and signed off,01 Inspections>EHS Management>JPC Project Management,EHS Managment Inspection - Daily,03/04/2019,Safety Forms,22/07/2019,0,0,,FALSE,FALSE,FALSE,FALSE,1328,Closed,Safety
F76201.42,Closed JPC Sign Off,Piling>Block 3>ITP 01 Structural>QC & BC(A)R,QM-CL-CS-105 Piling Inspection,02/04/2019,Quality 01 Structural,01/04/2020,0,0,,FALSE,FALSE,FALSE,TRUE,1328,Closed,Quality
F76201.41,Closed JPC Sign Off,Piling>Block 3>ITP 01 Structural>QC & BC(A)R,QM-CL-CS-105 Piling Inspection,02/04/2019,Quality 01 Structural,01/04/2020,0,0,,FALSE,FALSE,FALSE,TRUE,1328,Closed,Quality
F74906.9,Closed JPC Reviewed,01 Daily Site Diary>Site Management>JPC Project Management,SM-FRM-001 Site Diary,02/04/2019,Site Management,24/07/2019,0,0,,FALSE,FALSE,FALSE,FALSE,1328,Closed,Site Management
F76201.33,Completed and signed off,01 Inspections>EHS Management>JPC Project Management,EHS Managment Inspection - Daily,02/04/2019,Safety Forms,22/07/2019,0,0,,FALSE,TRUE,FALSE,FALSE,1328,Closed,Safety
F74906.8,Closed JPC Reviewed,1328 - Townsend St,SM-FRM-001 Site Diary,01/04/2019,Site Management,24/07/2019,0,0,,FALSE,FALSE,FALSE,FALSE,1328,Closed,Site Management
F74906.3,Closed JPC Reviewed,01 Daily Site Diary>Site Management>JPC Project Management,SM-FRM-001 Site Diary,01/04/2019,Site Management,24/07/2019,0,0,,FALSE,FALSE,FALSE,FALSE,1328,Closed,Site Management
F74906.2,Closed JPC Reviewed,01 Daily Site Diary>Site Management>JPC Project Management,SM-FRM-001 Site Diary,01/04/2019,Site Management,24/07/2019,0,0,,FALSE,TRUE,FALSE,FALSE,1328,Closed,Site Management
F76201.27,Completed and signed off,01 Inspections>EHS Management>JPC Project Management,EHS Managment Inspection - Daily,28/03/2019,Safety Forms,28/03/2019,0,0,,FALSE,FALSE,FALSE,FALSE,1328,Closed,Safety
F76201.26,Completed and signed off,01 Inspections>EHS Management>JPC Project Management,EHS Managment Inspection - Daily,28/03/2019,Safety Forms,19/07/2019,0,4,parent,FALSE,TRUE,FALSE,FALSE,1328,Closed,Safety
F76201.25,Completed and signed off,01 Inspections>EHS Management>JPC Project Management,EHS Managment Inspection - Daily,28/03/2019,Safety Forms,19/07/2019,0,1,parent,FALSE,TRUE,TRUE,FALSE,1328,Closed,Safety
F76201.23,Closed JPC Reviewed,01 Daily Site Diary>Site Management>JPC Project Management,SM-FRM-001 Site Diary,25/03/2019,Site Management,24/07/2019,0,0,,FALSE,FALSE,FALSE,FALSE,1328,Closed,Site Management
F74905.4,Closed JPC Reviewed,01 Daily Site Diary>Site Management>JPC Project Management,SM-FRM-001 Site Diary,08/03/2019,Site Management,24/07/2019,0,0,,FALSE,FALSE,FALSE,FALSE,1328,Closed,Site Management
F74905.3,Closed JPC Reviewed,01 Daily Site Diary>Site Management>JPC Project Management,SM-FRM-001 Site Diary,08/03/2019,Site Management,24/07/2019,0,0,,FALSE,FALSE,TRUE,FALSE,1328,Closed,Site Management
F76201.7,Closed JPC Sign Off,Piling>Block 3>ITP 01 Structural>QC & BC(A)R,QM-CL-CS-105 Piling Inspection,06/03/2019,Quality 01 Structural,31/03/2020,0,0,,FALSE,TRUE,FALSE,TRUE,1328,Closed,Quality
F76201.6,Closed JPC Reviewed,01 Daily Site Diary>Site Management>JPC Project Management,SM-FRM-001 Site Diary,05/03/2019,Site Management,24/07/2019,0,0,,FALSE,FALSE,FALSE,FALSE,1328,Closed,Site Management
F76201.3,Closed JPC Sign Off,Piling>Block 3>ITP 01 Structural>QC & BC(A)R,QM-CL-CS-105 Piling Inspection,26/02/2019,Quality 01 Structural,31/03/2020,0,0,,FALSE,TRUE,TRUE,TRUE,1328,Closed,Quality
F76201.2,Closed JPC Sign Off,Piling>Block 3>ITP 01 Structural>QC & BC(A)R,QM-CL-CS-105 Piling Inspection,26/02/2019,Quality 01 Structural,31/03/2020,0,0,,FALSE,TRUE,FALSE,TRUE,1328,Closed,Quality
F102314.114,Open / Ongoing Works,01 Inspections>EHS Management>JPC Project Management,CM-EHS-FRM-001 EHS Daily Management Inspection,14/09/2020,Safety Forms,14/09/2020,4,6,parent,FALSE,FALSE,FALSE,FALSE,1329,Open,Safety
F91214.457,Open / Ongoing Works,04 Staturatury Forms>EHS Management>JPC Project Management,CM-EHS-FRM-001 EHS Daily Management Inspection,11/09/2020,Safety Forms,11/09/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1329,Open,Safety
F134609.76,Open,Progress Photos>Site Management>JPC Project Management,SM-FRM-002 Progress Record,11/09/2020,Site Management,11/09/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1329,Open,Site Management
F133598.105,Open / Ongoing Works,01 Daily Site Diary>Site Management>JPC Project Management,SM-FRM-001 Daily Site Diary,11/09/2020,Site Management,11/09/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1329,Open,Site Management
F102314.113,Opened,01 Inspections>EHS Management>JPC Project Management,EHS Inspection.,11/09/2020,Safety Forms,11/09/2020,9,13,parent,FALSE,TRUE,FALSE,FALSE,1329,Open,Safety
F92677.453,Closed JPC Reviewed,01 Daily Site Diary>Site Management>JPC Project Management,SM-FRM-001 Site Diary,11/09/2020,Site Management,11/09/2020,0,0,,FALSE,FALSE,FALSE,FALSE,1329,Closed,Site Management
F133598.104,Open / Ongoing Works,01 Daily Site Diary>Site Management>JPC Project Management,SM-FRM-001 Daily Site Diary,10/09/2020,Site Management,10/09/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1329,Open,Site Management
F102314.112,Open / Ongoing Works,01 Inspections>EHS Management>JPC Project Management,CM-EHS-FRM-007 COVID-19 Inspection,10/09/2020,Safety Forms,11/09/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1329,Open,Safety
F92677.452,Open / Ongoing Works,Lvl 02 Floor Plan>New Building>ITP 01 Structural>Quality Control & BC(A)R,QM-CL-CS-110 Concreting Inspection (In Situ),10/09/2020,Quality 01 Structural,10/09/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1329,Open,Quality
F102314.110,Open / Ongoing Works,01 Inspections>EHS Management>JPC Project Management,CM-EHS-FRM-001 EHS Daily Management Inspection,10/09/2020,Safety Forms,10/09/2020,1,5,parent,FALSE,FALSE,FALSE,FALSE,1329,Open,Safety
F92677.451,Open / Ongoing Works,Lvl 02 Floor Plan>New Building>ITP 01 Structural>Quality Control & BC(A)R,QM-CL-CS-110 Concreting Inspection (In Situ),10/09/2020,Quality 01 Structural,10/09/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1329,Open,Quality
F92677.450,Open / Ongoing Works,Lvl 01 Floor Plan>Block 21>Existing Buildings>ITP 01 Structural>Quality Control & BC(A)R,QM-CL-CS-110 Concreting Inspection (In Situ),10/09/2020,Quality 01 Structural,10/09/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1329,Open,Quality
F133598.103,Open / Ongoing Works,01 Daily Site Diary>Site Management>JPC Project Management,SM-FRM-001 Daily Site Diary,09/09/2020,Site Management,09/09/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1329,Open,Site Management
F102314.108,Closed,Site Management>JPC Project Management,SM-FRM-007 - Crane Co-ordination Meeting,09/09/2020,Site Management,10/09/2020,0,0,,FALSE,FALSE,FALSE,FALSE,1329,Closed,Site Management
F133598.102,Open / Ongoing Works,01 Inspections>EHS Management>JPC Project Management,CM-EHS-FRM-001 EHS Daily Management Inspection,09/09/2020,Safety Forms,09/09/2020,0,6,parent,FALSE,FALSE,FALSE,FALSE,1329,Open,Safety
F92677.449,Open / Ongoing Works,Lvl 02 Floor Plan>New Building>ITP 01 Structural>Quality Control & BC(A)R,QM-CL-CS-110 Concreting Inspection (In Situ),09/09/2020,Quality 01 Structural,09/09/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1329,Open,Quality
F92677.448,Closed JPC Reviewed,01 Daily Site Diary>Site Management>JPC Project Management,SM-FRM-001 Site Diary,09/09/2020,Site Management,09/09/2020,0,0,,FALSE,FALSE,FALSE,FALSE,1329,Closed,Site Management
F92677.447,Closed,04 Staturatury Forms>EHS Management>JPC Project Management,CM-EHS-FRM-001 EHS Daily Management Inspection,08/09/2020,Safety Forms,08/09/2020,1,6,parent,FALSE,FALSE,FALSE,FALSE,1329,Closed,Safety
F133598.101,Open / Ongoing Works,04 Staturatury Forms>EHS Management>JPC Project Management,CM-EHS-FRM-001 EHS Daily Management Inspection,08/09/2020,Safety Forms,08/09/2020,0,0,,FALSE,FALSE,FALSE,FALSE,1329,Open,Safety
F133598.100,Open / Ongoing Works,EHS Management>JPC Project Management,CM-EHS-FRM-001 EHS Daily Management Inspection,08/09/2020,Safety Forms,08/09/2020,0,1,parent,FALSE,TRUE,FALSE,FALSE,1329,Open,Safety
F133598.99,Open / Ongoing Works,01 Daily Site Diary>Site Management>JPC Project Management,SM-FRM-001 Daily Site Diary,08/09/2020,Site Management,08/09/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1329,Open,Site Management
F92677.446,Open / Ongoing Works,Lvl 03 Floor Plan>New Building>ITP 01 Structural>Quality Control & BC(A)R,1329 - Interspan QM-CL-CS-110 Concreting Inspection (In Situ) - V1,08/09/2020,Quality 01 Structural,08/09/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1329,Open,Quality
F92677.445,Closed JPC Reviewed,01 Daily Site Diary>Site Management>JPC Project Management,SM-FRM-001 Site Diary,08/09/2020,Site Management,08/09/2020,0,0,,FALSE,FALSE,FALSE,FALSE,1329,Closed,Site Management
F92677.444,Open / Ongoing Works,01 Inspections>EHS Management>JPC Project Management,CM-EHS-FRM-001 EHS Daily Management Inspection,07/09/2020,Safety Forms,07/09/2020,0,4,parent,FALSE,FALSE,FALSE,FALSE,1329,Open,Safety
F133598.98,Open / Ongoing Works,01 Daily Site Diary>Site Management>JPC Project Management,SM-FRM-001 Daily Site Diary,07/09/2020,Site Management,07/09/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1329,Open,Site Management
F92677.443,Open / Ongoing Works,Lvl 02 Floor Plan>New Building>ITP 01 Structural>Quality Control & BC(A)R,QM-CL-CS-110 Concreting Inspection (In Situ),07/09/2020,Quality 01 Structural,07/09/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1329,Open,Quality
F92677.442,Open / Ongoing Works,Lvl 02 Floor Plan>New Building>ITP 01 Structural>Quality Control & BC(A)R,QM-CL-CS-110 Concreting Inspection (In Situ),07/09/2020,Quality 01 Structural,07/09/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1329,Open,Quality
F92677.441,Open / Ongoing Works,Lvl 02 Floor Plan>New Building>ITP 01 Structural>Quality Control & BC(A)R,QM-CL-CS-110 Concreting Inspection (In Situ),07/09/2020,Quality 01 Structural,07/09/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1329,Open,Quality
F102314.107,Opened,01 Inspections>EHS Management>JPC Project Management,EHS Inspection.,04/09/2020,Safety Forms,04/09/2020,1,11,parent,FALSE,TRUE,FALSE,FALSE,1329,Open,Safety
F102314.106,Open / Ongoing Works,01 Inspections>EHS Management>JPC Project Management,CM-EHS-FRM-001 EHS Daily Management Inspection,04/09/2020,Safety Forms,04/09/2020,0,3,parent,FALSE,FALSE,FALSE,FALSE,1329,Open,Safety
F133598.97,Open / Ongoing Works,01 Daily Site Diary>Site Management>JPC Project Management,SM-FRM-001 Daily Site Diary,04/09/2020,Site Management,04/09/2020,0,0,,FALSE,TRUE,FALSE,FALSE,1329,Open,Site Management
